,kind,PDBsource,Smiles,HydrophobicResidues
241778,inactive,4IN7_SPO_M,*C=CC(C)=CC=CC=C(C)C=CC=C(*)C=CC=*,"VAL175,LEU160,TYR177,PHE67,VAL175,ILE70,TRP66"
511225,inactive,7LRC_X5M_B,*c1ccc(C2=NNC(=O)C[C@H]2C)cc1[N+](=O)[O-],"TRP964,TYR751,ILE968,PHE1004,ILE968,TYR751"
136803,active,5JMW_L50_A,*CCC[C@@H](*)CC(=O)N(*)C,TRP296
191679,inactive,3KLY_BOG_A,*CCCCCCCO[C@@H]1O[C@H](*)[C@@H](O)[C@H](*)[C@H]1*,"PHE268,TRP179"
254545,inactive,4NTF_GTX_A,*CCCCCSC[C@@H](*)NC(=O)CC*,"ALA112,TRP116,TYR59"
66012,active,3ARF_DB3_A,*CCCCCCCC*,"VAL118,PHE77,LEU143,LEU84,ILE81,TRP133,LEU150"
171646,inactive,3AZ3_DS6_A,*Cc1ccc(C(CC)(CC)c2ccc(O*)c(*)c2)cc1C,"VAL300,TYR395,VAL300,LEU309,TRP286,LEU230"
373143,inactive,6A94_ZOT_A,*c1ccc2c(c1)C(OCC[NH+](*)C)=Cc1ccccc1S2,"PHE339,TRP336,PHE340,PHE332"
222239,inactive,3WLJ_3DO_A,*[C@@H]1C[C@H](*)[C@@H](*)O[C@H]1O,TRP286
489879,inactive,7CRL_RET_A,*C1=C(C=CC(C)=CC=CC(=*)C)C(C)(C)CCC1,"TRP99,TYR204,TYR208,TYR204,PRO205,TRP201,PHE164,ILE103,TRP201"
442104,inactive,6RF0_RET_A,*C(C=CC1=C(*)CCCC1(C)C)=CC=*,"TYR218,TYR222,TRP113"
395858,inactive,6FK8_DNZ_A,*C(=O)[C@H](c1ccc(C)cc1)[C@H](C)[NH3+],"TRP265,GLU122,LEU125"
589961,inactive,8ATI_NAD_A,*c1ccc[n+]([C@@H]2O[C@H](CO[P@@](*)(=O)O[P@@](*)(=O)[O-])[C@@H](*)[C@H]2O)c1,"THR134,TRP324"
71995,active,3EGK_M18_H,*OC[C@@H]1CCCN1C(=O)CNC(=O)OC(*)(*)C,"LEU99,TYR60,TRP215,ILE174"
611499,inactive,8IZB_CLR_R,*[C@H]1CC[C@@]2(*)C(=CC[C@H]3[C@@H]4CC[C@H]([C@@H](*)C)[C@@]4(C)CC[C@@H]32)C1,"LEU67,TRP142,ILE59,ILE63"
164905,inactive,1F50_RET_A,*C=C(C)C=CC=C(*)C=CC1=C(C)CCCC1(*)C,"TRP182,ALA215,MET145,PRO186,TRP189,TYR185,THR90,TYR185"
509215,inactive,7LAY_5W2_A,*c1ncc(*)c(Nc2ccc(*)c(NS(=O)(=O)C(*)(C)C)c2)n1,"TRP57,PRO58,TRP57,LEU68,PRO58,ILE122,ASP121"
414925,inactive,6JW7_CJX_A,*O[C@H]1[C@H](*)[C@@H](O[C@H]2O[C@H](CO)[C@@H](*)[C@H](O)[C@H]2O)[C@H](*)C[C@@H]1*,"TRP291,TRP274,TRP304"
353070,inactive,5U19_827_A,*O[C@H]1[C@H](*)[C@@H](O[C@H]2OC[C@@](*)(C)[C@H](*)[C@H]2*)[C@H]([NH3+])C[C@@H]1[NH3+],"TRP110,LEU208"
21258,active,6DK0_GKY_A,*CC[NH+](*)CCc1ccc(OC)c(*)c1,"VAL84,PHE107,TRP89,TRP164"
354733,inactive,5V0W_MYA_A,*CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](*)*,"LEU163,ILE179,TRP31,ILE179,TYR95,VAL96"
624556,inactive,1YWQ_FMN_A,*Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,"GLN127,TRP124"
668207,inactive,2ZLA_VDB_A,*C=C1CCC[C@]2(C)C([C@@H](C)SCC(*)(*)*)=CC[C@@H]12,"VAL296,TRP282"
272436,inactive,4Q4U_MPD_A,*[C@H](O)CC(C)(C)O,"TRP142,PHE139,VAL145,TRP142"
373604,inactive,6ABA_RET_A,*C(=*)C=CC=C(C)C=*,"PHE164,TRP201,TRP99,ILE103,TYR204"
199812,inactive,3O7Q_BNG_A,*[C@H]1O[C@@H](OCCCCCCCCC)[C@H](O)[C@@H](O)[C@@H]1O,"ALA138,VAL222,ILE226,LEU34,TRP38"
97035,active,4A16_H34_A,*C1=C[C@@H]2Cc3[nH+]c4cc(*)ccc4c(*)c3[C@H](C1)C2,"TRP86,TYR449,TRP439"
375150,inactive,6BKS_SIA_A,*C[C@@H](*)[C@@H](O)[C@@H]1O[C@](*)(O)C[C@H](*)[C@H]1NC(C)=O,"TRP153,THR155"
160568,inactive,1D8D_FII_B,*C(C)=CCCC(=*)C,"TRP102,TRP303,ILE10"
302796,inactive,5C2T_4YP_C,*CCC(*)=CCC1=C(C)C(=O)C(N)=C(OC)C1=O,"TRP69,TRP197,LEU60"
450010,inactive,6SYW_M0K_A,*c1ccc(*)c(*)c1,"TRP219,PHE122,LEU300"
307176,inactive,5C4D_DA8_A,*CCO[C@@H]1O[C@H](C*)[C@H](*)C[C@H]1*,"TRP300,LEU329"
163691,inactive,1EJ3_CZH_A,*Cc1ccc(*)cc1,"TYR132,TRP108,LEU112,ILE105,PHE113"
134829,active,5HMY_LNY_A,*CC#Cc1ccc(-c2cc(CC(*)=O)cc(CC(*)=O)c2)s1,"TRP803,LEU511"
441871,inactive,6REZ_RET_A,*=CC=CC(C)=CC,"VAL117,TRP113,ASP116,LYS255,TYR218,TYR218,TRP113,TRP215"
333084,inactive,5KTD_QUH_A,*[C@H]1[C@H](NC(=O)C[C@@H](C)O)[C@@H](O)[C@@H](O[P@@](*)(*)=O)O[C@@H]1*,"TRP94,PHE130"
361768,inactive,5WS5_BCR_A,*C(C=CC=C(C)C=*)=CC=CC=C(C)C=CC=*,"ILE96,TRP105,LEU42,PRO39,ILE46"
339607,inactive,5N5I_LMP_A,*SC1=C(C(=O)[O-])N[C@@H]([C@H](C(*)=O)[C@@H](*)*)[C@H]1*,TRP87
456740,inactive,6UO4_TSN_A,*C(C)=C[C@@H](*)C(=O)c1ccc(*)cc1,"TRP261,PHE202"
37906,active,1SA5_FPP_B,*=CCCC(=*)C,TRP303
59962,active,2VPP_GEO_A,*C1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,TRP57
246786,inactive,4L35_RET_A,*C(C=CC1=C(*)CCCC1(C)C)=CC=*,"TRP193,TYR81,TYR189"
309772,inactive,5CTN_5R7_A,*C1=C(C(=O)[O-])N[C@@H]([C@H](*)[C@H](*)C)[C@H]1*,TRP136
593392,inactive,8BEH_3PH_L,*CCCC(*)=O,TRP32
128155,active,4ZUD_OLM_A,*Cc1[nH+]c(C(*)(C)O)c(*)n1C*,"ILE288,TRP84"
230994,inactive,4D3T_RFQ_A,*[C@H](*)COc1cccc(NC(=[NH2+])c2cccs2)c1,TRP329
260726,inactive,1G4V_PLP_A,*c1c(C)[nH+]cc(COP(*)(*)=O)c1C,"ALA224,LYS258,TRP140"
173989,inactive,3BXO_UPP_A,*C[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](*)[C@@H]1*,TRP150
540820,inactive,7PRC_LDA_L,*CCCCC*,"LEU151,TRP295,ALA301,PRO198"
158014,inactive,1CEG_CEP_A,*CC(*)=O,TRP233
24403,active,6GW2_TUD_A,*[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](O)[C@H]1[C@@H]3CC[C@H]([C@H](*)*)[C@@]3(*)CC[C@@H]12,"VAL361,TRP381,TRP381"
66994,active,3BIV_11U_H,*CNC(=O)[C@@H]1CCCN1C(C)=O,"LEU99,TRP60"
442900,inactive,6RF6_RET_A,*C(=*)C=CC=C(*)C=*,"ILE150,TYR218,TYR218,VAL117,TRP113,TYR218"
491262,inactive,7CZ5_PLM_R,*CCCCCCCCC(*)=O,"LEU245,TRP244,ALA241"
104375,active,4DW6_0MN_A,*c1cccc(*)c1,"PHE110,LEU183,GLU180,PHE114,TRP138"
472327,inactive,6ZBV_QET_A,*COc1ccc(S(*)(=O)=O)cc1C(*)=O,TRP376
33277,active,6UWV_QK7_A,*OC(C)(C)[C@@H]1C[C@H]1*,"TYR71,TRP115,LEU30,ILE118"
457208,inactive,6UVD_XOU_A,*[C@H](*)CSCc1ccccc1,"TYR195,PHE191,TRP137,TYR195"
322818,inactive,5H6L_NAD_A,*OC[C@H]1O[C@@H]([n+]2cccc(C(N)=O)c2)[C@H](O)[C@@H]1*,"GLN165,TRP127,TRP127"
633767,inactive,2EIM_PSC_B,*CCCCCCCC*,"LEU17,HIS328,TRP65"
517953,inactive,1R20_HWG_D,*NN(*)C(*)(*)C,TRP526
481602,inactive,7APW_RSB_A,*OC[C@H]1CN([C@H](*)C)C(=O)[C@@H]2CCC[C@H]1N2*,"TRP90,PHE77,VAL86,PHE77,TRP90,TYR57"
386129,inactive,1OGV_U10_M,*CC(*)=CCCC(C)=CCCC(=*)C,"MET256,PHE258,TRP268,LEU214"
165499,inactive,1F99_BLA_A,*C1=C(C=C)C(=CC2=NC(=*)C(CCC(=O)[O-])=C2C)NC1=O,"TRP128,LYS83,ILE88,TYR129"
428315,inactive,6MYT_AT5_C,*Oc1[nH]c(=O)c(C(=O)[C@@H](*)C[C@@H](*)C)c([O-])c1OC,TRP32
89992,active,3TI3_LNV_A,*[C@H](CO)[C@@H](OC)[C@@H]1OC(C(=O)[O-])=C[C@H](*)[C@H]1NC(C)=O,"TRP178,ARG224,ILE222"
625217,inactive,1Z8I_0G6_B,*C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=[NH2+])[C@H](*)*,"LEU99,VAL213,TRP60"
146448,active,5UEY_88M_A,*Nc1ccc(*)c(-c2cn(C)c(=O)cc2*)c1,"LEU385,TRP374"
63855,active,2Z7G_EH9_A,*CCCCC[C@H]([C@H](*)O)n1cnc2c(*)ncnc21,"PHE62,TRP114,LEU103"
470513,inactive,6Z1W_OXN_A,*CC(C)(C)c1ccc(O*)cc1,"TRP36,PHE79,VAL83,GLN111"
190640,inactive,3ISG_DRW_A,*[C@@H](*)[C@H](*)C,"TRP102,VAL117"
438529,inactive,6Q04_FOL_A,*CC[C@H](NC(=O)c1ccc(N*)cc1)C(*)=O,"PRO45,TRP44"
642621,inactive,2IGA_XXP_A,*C=CC(C=O)=[N+](*)[O-],TRP192
193238,inactive,3LNM_NAP_A,*OC[C@H]1O[C@@H]([n+]2cccc(C(*)=O)c2)[C@H](*)[C@@H]1*,"TRP243,TRP57"
523412,inactive,1TC8_TDA_A,*C(=O)CCCCCCCCCCCC,TRP19
661554,inactive,2WU2_CBE_C,*C(=O)Nc1ccccc1,"PHE20,PRO160,ILE28,TRP164"
245080,inactive,4KC2_WS2_A,*c1cccc(C(=O)NC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2O)n1,TRP181
257738,inactive,4PA7_2CV_A,*CCCCC(=O)N(CC*)C[C@@H](*)C*,"TRP196,TRP196,TYR169"
566866,inactive,7WC5_OLC_A,*CCCCCC(=O)OC[C@H](O)CO,"VAL364,TRP367,THR81"
452370,inactive,6TEV_N5W_A,*C(*)(F)c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1,"VAL228,ALA167,TRP182,PHE168,VAL78"
170246,inactive,3AYM_RET_A,*C(C=CC1=C(*)CCCC1(C)C)=CC=CC(C)=CC,"TRP274,PHE270,PHE209,PHE120,VAL301,LYS305,ALA278,PHE209,TRP274,PHE209,PHE205,PHE209,LYS305"
541211,inactive,7PT2_3KK_A,*O[P@@](=O)([O-])O[P@](=O)([O-])OCC(C)(C)[C@H](*)O,"GLN293,TRP578,LEU575"
605915,inactive,8GN1_SQD_A,*CCCCCCCCCCC(=O)OC[C@H](*)OC(*)=O,"TRP36,PHE37"
165836,inactive,3ABI_NAD_A,*c1ccc[n+]([C@@H]2O[C@H](CO[P@](*)(=O)O[P@](*)(=O)[O-])[C@@H](*)[C@H]2*)c1,"TRP160,THR299"
354184,inactive,5UJ4_SFR_A,*C(=O)C1=C([C@H]2CCCO2)S[C@H]([C@H](*)[C@H](*)C)N1,"TRP105,THR216,LEU167"
186215,inactive,3HAO_RET_A,*C1(C)CCCC(C)=C1C=CC(C)=CC=CC(=*)C,"LEU93,ALA215,THR90,TYR185,PRO186,MET145,TYR185,TRP189,TRP182"
226244,inactive,4A3H_DCB_A,*C[C@H]1O[C@@H](Oc2ccc([N+](*)=O)cc2[N+](=O)O)[C@H](F)[C@@H](*)[C@@H]1*,"TRP178,TYR202"
360798,inactive,5W97_CHD_B,*[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](*)[C@@H]1[C@@H]2C[C@H](O)[C@]2(*)[C@@H](*)CC[C@@H]12,"TRP275,MET271"
94825,active,3WD3_A1L_A,*CN(*)C(=O)[C@H](CCCNC(*)=[NH2+])NC(*)=O,TRP97
490083,inactive,7CRS_RET_A,*C(C=CC1=C(C)CCCC1(*)*)=CC=*,"TRP99,TYR208,TYR204,PRO205,PHE164"
201659,inactive,3OLI_MPD_A,*C(*)(C)C[C@H](C)O,TRP221
222126,inactive,3WGP_ED9_A,*C(*)(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=CC=*)CCC[C@]12C,"LEU309,VAL234,LEU313,LEU227,LEU230,TYR295,VAL300,TRP286"
146473,active,5UEY_88M_A,*c1ccc(NS(*)(O)CC)cc1-c1cn(*)c(=O)cc1*,"LEU385,TRP374"
327453,inactive,5IVI_DPF_A,*P(O)OCC,TRP251
416698,inactive,6JY4_PEK_G,*CCCCCCC(=O)OC[C@@H](*)CO[P@](=O)([O-])OCC[NH3+],"TRP34,PHE69"
33079,active,6U1N_2CU_R,*COc1nc2sc(C(*)=O)c(N)c2c(*)c1C,"ILE178,TRP422,PHE181,TYR177"
319358,inactive,5GHO_8DG_B,*[C@H]1C[C@H](O)[C@@H](CO[P@](*)(=O)O[P@@](*)(=O)OP(=O)([O-])[O-])O1,TRP117
464995,inactive,6XZK_VDX_A,*C=C1C[C@@H](*)C[C@H](*)C1=C,"ILE299,LEU261,TRP314,TYR175"
430686,inactive,6NH8_KMS_A,*CCCc1cc(CCc2cc(*)cc(N)[nH+]2)c(*)c(F)c1F,"PRO334,TRP447"
637203,inactive,2GMU_PDG_A,*CCC(*)*,TRP88
527338,inactive,1UJW_LDA_A,*CCCCCCCC,"TRP300,VAL315"
264095,inactive,1HXC_FHP_A,*[C@@H](C=C(C)CCC=*)[P@@](*)(=O)[O-],"ASP301,TYR376,TRP440"
511077,inactive,7LPQ_YAJ_A,*[C@@H]1C[C@@H](NC(=O)Cc2ccc3c(c2)NC(=O)CO3)C[N@H+]1*,"VAL430,TRP198"
409301,inactive,6I9K_RET_A,*C(=*)C=CC=C(*)C=CC1=C(C)CCCC1(*)C,"LEU294,VAL222,TYR223,TRP286,TRP290,TYR218"
378089,inactive,1L7F_BCZ_A,*CC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)[O-])C[C@H]1N*,"ARG224,TRP178,GLU276"
558321,inactive,7V12_CIT_A,*C(=O)CC(*)(*)*,"TRP515,TRP587"
