,kind,PDBsource,Smiles,HydrophobicResidues
748516,inactive,6XN8_TZD_A,*CCO[P@@](*)(*)=O,ILE471
807797,inactive,7K5N_PRO_A,*[C@@H]1CCC[NH2+]1,"TYR119,TRP133,TYR119,ILE129"
653171,inactive,6FEB_D5Z_A,*Oc1ccc(*)cc1*,ILE336
182877,active,3OAP_9CR_A,*C=CC=C(C)C=CC1=C(C)CCCC1(*)C,"LEU309,ILE268,LEU436,ALA272,VAL342,PHE313"
985338,inactive,1XF6_DBV_A,*CCc1c(C=*)[nH]c(C=C2NC(=O)C(*)=C2C=C)c1C,"PRO64,LEU62,ILE67"
351401,inactive,3EWW_U1P_A,*[C@@H]1[C@H](*)[C@@H](*)O[C@H]1n1c(C=N)cc(=O)[nH]c1=O,"PRO417,ILE401"
795671,inactive,7EQD_PGV_L,*CCCCCCCC*,"VAL51,LEU27,TRP60,ILE31,PHE30,PHE30"
63006,active,6PJH_OQG_A,*C[C@@H](C[C@H](O)[C@H](*)NC(=O)[C@@H](NC(=O)O*)C(C)C)N*,"ALA28,ILE50"
132503,active,2YDE_S2G_A,*C[C@H](O)C(*)=O,"PHE207,ILE281"
741224,inactive,6W5L_T0D_A,*OC(=O)N[C@@H](CC(*)C)C(=O)N[C@H](*)C[C@@H]1CCNC1=O,"GLN110,ILE109,PRO136"
894934,inactive,7VBP_PLX_a,*CCCCCCC*,"ILE117,THR104"
31504,active,1R6G_442_A,*c1ccc(Oc2c(Br)cc(CC(*)*)cc2Br)cc1*,"MET313,LEU346,ILE276"
95625,active,2F9V_BN6_A,*N[C@@H](CC1CC1)[C@@H](O)C(=O)NCC(*)=O,"PHE154,ILE132,ALA157,LEU135"
715142,inactive,6PWH_VRD_A,*Cc1c(C(=O)C(*)=O)c2c(*)cccc2n1C*,ILE9
800959,inactive,7FQD_FOL_A,*CC[C@H](NC(=O)c1ccc(N*)cc1)C(=O)[O-],"ILE50,PHE31"
803014,inactive,7FZ4_WE2_A,*C(=O)c1c(C(*)(*)F)nc(C(*)*)c(*)c1CC(*)C,ILE104
459787,inactive,4M4V_DAN_A,*C(=O)C1=C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](*)CO)O1,"ILE60,TRP202,ASP84"
441448,inactive,4H84_Y38_A,*NCCN([C@@H](C(=O)[O-])C(*)C)S(*)(=O)=O,ILE180
767630,inactive,7AQW_8Q1_n,*SCCNC(=O)CCNC(=O)[C@H](O)C(*)(*)COP(*)(*)=O,ILE64
339021,inactive,3BSW_CIT_A,*CC(*)(CC(=O)[O-])C(*)=O,ILE155
715426,inactive,6PXX_5R7_A,*SC1=C(*)N[C@@H]([C@H](*)[C@H](*)C)[C@H]1*,"LEU158,VAL120,ILE102"
709041,inactive,6P5Q_DAO_A,*CCCCCCCCCC(*)=O,"PHE239,VAL64,PHE68,ILE158,PHE68"
45705,active,6EJ2_B7E_A,*c1ccc2c(c1)[C@@]1(COC(N)=[NH+]1)[C@]1(CC[C@H](*)[C@@H](C)C1)C2,"TYR480,ILE527"
19049,active,1KKQ_471_A,*C(CC(=O)c1ccc(C(*)(*)F)cc1)=[NH+][C@@H](*)*,"PHE273,ILE354"
28721,active,1PZO_CBT_A,*CN(*)Cc1ccc(*)cc1,"ILE279,LEU220,ALA280"
9344,active,1FM9_9CR_A,*C(C=CC1=C(*)CCCC1(C)C)=CC=*,"HIS435,ILE345,PHE313,VAL342,ILE268"
640337,inactive,6C2Z_P1T_A,*c1c(CO[P@](*)(*)=O)c[nH+]c(C)c1[O-],"ILE246,PRO318"
862873,inactive,7OR1_PC1_A,*CCCCCCC,"ILE946,VAL942,PHE947"
384455,inactive,3QAP_L2P_A,*CO[C@H](*)COCC[C@H](C)CCC[C@H](C)CCC[C@H](C)C*,"ILE77,PHE113"
70233,active,6UPE_OGS_A,*CCCCc1ccc(O[C@H]2O[C@H](*)[C@@H](*)[C@H](*)[C@H]2O)cc1,"VAL165,ARG134,ILE28"
617977,inactive,6A2C_FPP_A,*CC(*)=CCO*,ILE417
236921,active,4I0I_957_A,*C[C@H](N*)[C@H](O)C[NH2+]C1(c2cc(*)cs2)CC1,"ILE124,TYR204,ILE232"
1029804,inactive,2Q3D_PDA_A,*Cc1c(COP(=O)([O-])[O-])c[nH+]c(C)c1[O-],"ILE223,PRO293"
720171,inactive,6R4O_FOK_A,*[C@H]1CCC(*)(C)[C@@H]2[C@H](O)[C@H](*)[C@@]3(*)O[C@@](C)(C=*)CC(=O)[C@]3(O)[C@@]12*,"PHE1068,ILE1111"
112450,active,2PJA_33Z_A,*C(=O)N[C@@H](*)[P@](=O)([O-])C[C@H](C(*)=O)c1cccc(*)c1,"LEU203,ILE247"
411239,inactive,3VZZ_FPS_B,*C=C(C)C,"VAL66,ILE69,ALA100"
485598,inactive,1IVQ_0PX_A,*N[C@@H](CC(*)=O)C(=O)N[C@@H](*)[C@@H](O)C[C@H](C(=O)NCC(*)(*)*)C(*)C,"ILE82,LEU23,ALA28,ILE84"
562174,inactive,5M23_7DC_A,*NC(=O)[C@H](CCCNC(N)=[NH2+])N*,"PHE133,ILE305,PHE133"
554091,inactive,5K8O_6R7_A,*c1ccc(*)c(*)c1,ILE159
493334,inactive,4QLX_KTC_A,*CC(*)=O,ILE114
1034360,inactive,2UUM_BLA_B,*C1=C(C)C(C=C2NC(=O)C(C)=C2C=C)=NC1=*,"ILE148,VAL40,ASP39"
818623,inactive,7LEI_XVV_A,*CC(C*)CC,"ILE84,ILE50,LEU23"
764384,inactive,7A1K_QVZ_A,*C[C@@H](CC(=O)[O-])C(*)=O,"ILE281,PHE207,LEU188"
126093,active,2W12_WR2_A,*C[C@H](C(=O)NO)[C@@H](CC(*)C)C(=O)N[C@H](*)*,"ILE108,ILE108,THR139"
675317,inactive,6JZY_OCD_A,*CCCCCCC*,"ALA282,PHE295,PHE295,ILE278,ALA281,TYR59"
662875,inactive,6HHP_G4Z_A,*[C@H](*)C(C)(C)Oc1ccc(Cl)cc1,"ILE219,VAL595,LEU218"
551052,inactive,5J7P_6H1_A,*c1cc2c(cc1Cc1ccc(C(*)(*)*)cc1)OCO2,"TYR36,ILE64,PRO1,MET2"
576793,inactive,5QBN_D9S_A,*[NH+](*)Cc1ccccc1,"ILE122,ILE10"
1003417,inactive,2D1E_BLA_A,*C(=O)CCc1c(C=C2N=C(C=*)C(C)=C2*)[nH]c(C=*)c1C,"LYS221,VAL107,VAL225,ILE117,TRP154,LEU151,ALA115"
888612,inactive,7TYT_P5S_B,*CCCCCC*,ILE154
220765,active,4D88_BXQ_A,*c1cc(*)c(*)c(C[C@@H](*)O)c1,"ILE110,TRP115,PHE108"
693285,inactive,6MYS_AT5_C,*C(=O)[C@@H](C)C[C@H](*)[C@@H](*)CC,ILE27
345102,inactive,3DSY_U10_L,*CCC=C(C)CCC=C(*)CCC=C(C)CCC=C(*)C,"PHE243,PHE179,TRP259,ILE250"
68774,active,6T3Q_M6Q_H,*Cc1ccccc1,"LEU99,TRP215,ILE174"
868682,inactive,7PT3_TPW_A,*Cc1csc(CCO[P@](*)(=O)OP(*)(*)=O)c1C,"LEU435,ILE492"
675837,inactive,6K7G_Y01_C,*C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](*)CC[C@]4(*)[C@H]3CC[C@]12*,"ALA331,PHE324,ILE327,PHE324,PHE943,ALA328"
343212,inactive,3CZM_NAD_A,*[C@@H]1[C@H](O)[C@@H](CO[P@](*)(*)=O)O[C@H]1[n+]1cccc(C(N)=O)c1,"VAL138,LEU167,PRO250,ILE31"
950034,inactive,8ELC_Y56_A,*c1ccnc(N[C@H]2CCN(*)C2)n1,"ILE32,ALA53"
124495,active,2VK6_DAN_A,*C(=O)C1=C[C@H](*)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,"TYR1655,ILE1267,PHE1460,ILE1327"
410009,inactive,3VT6_5YI_A,*[C@@H]1CC(=CC=C2CCC[C@]3(*)C([C@@H](*)C)=CC[C@@H]23)C[C@@H](*)C1=*,"TRP282,VAL296,LEU229,ILE267"
160922,active,3I7E_DJR_A,*OC(=O)N[C@@H](Cc1ccccc1)[C@H](*)CN(*)CC(C)C,"ILE84,VAL82,VAL82,PRO81,ILE50"
597554,inactive,5V0V_8QS_A,*C[C@]1(CC(=O)[O-])OCCc2c1[nH]c1c(*)cccc21,"LYS185,ILE188,LEU181"
816653,inactive,7LE5_K2E_A,*N[C@@H](Cc1ccccc1)[C@H](O)CN(*)S(*)(=O)=O,"ILE84,PRO81,VAL82,LEU23"
718386,inactive,6QRM_MYR_C,*CC*,"ILE245,TYR479"
128727,active,2WPB_ZZI_A,*[C@H](CO)[C@@H](O)C(=O)N(*)CCC,"VAL251,ILE243"
603902,inactive,5WOO_MYR_A,*CCCCCC*,"VAL267,PHE193,PHE263,HIS270,ILE94,ILE198,ALA121"
842315,inactive,1TN7_FII_B,*CC=C(C)CCC=*,"ARG702,ILE2008,TRP803"
16464,active,1IDB_0DO_B,*CC(=O)N[C@@H](Cc1ccccc1)[C@@H](*)O,"PRO81,ILE50,ILE84,ILE82"
734290,inactive,6UAF_HIW_A,*C(=O)[C@H]([C@@H](C)O)[C@H]1CC(SCCNC=[NH2+])=C(*)N1,"ILE149,PHE145,PRO210"
479349,inactive,1GX0_UDP_A,*[C@@H]1[C@H](O)[C@@H](CO[P@@](*)(=O)[O-])O[C@H]1n1ccc(=O)[nH]c1=O,"ILE198,TRP195"
662029,inactive,6HDP_FZ5_A,*C(=O)c1c(*)ccc(*)c1CCc1ccc(*)c(*)c1,"LEU231,PHE228,ILE294"
296143,active,5N93_8QE_A,*c1ccc(Nc2cc(N)c(*)c(NC(C)(C)C)n2)cc1,"ILE607,LEU654,ALA551,MET671,ILE531,ILE663"
111919,active,2PJ7_235_A,*C[C@H](C(*)=O)c1cccc(*)c1,"LEU203,ALA250,ILE247,TYR248"
951834,inactive,8F0F_X7H_B,*C(=O)N[C@@H](*)[C@H](O)CN(CC(*)C)S(=O)(=O)c1ccc(*)cc1,"ILE84,ILE84,ALA28,ILE50"
549984,inactive,5ITE_OLC_A,*CCCCCCCC(=O)OC[C@H](O)CO,"LEU107,ILE116"
861254,inactive,7OCV_V8B_A,*c1ccc(C(C)(C)O)cc1,"TYR1203,ILE1228,TYR1203,TYR1224,ILE1228,PHE1188"
172255,active,3M9F_595_A,*c1ccc(S(=O)(=O)N(CCC(*)C)[C@H](*)CCC[C@@H](*)*)cc1,"ALA28,ILE50,PRO81"
543217,inactive,5GTI_BCR_A,*C=CC(C)=CC=CC(*)=CC=*,"ILE96,TRP105,ALA43"
217351,active,4BFW_ZVW_A,*CCSc1nnc([C@H](C)NC(=O)c2ccccc2C(*)(*)*)n1*,"ILE276,LEU132,LEU203"
816772,inactive,7LE6_A61_A,*C[C@H](NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)[C@H](*)CN(*)S(*)(=O)=O,ILE84
595580,inactive,5UIO_8DM_A,*C[C@H](NC(=O)c1ccc(*)cc1)C(*)=O,ILE50
568111,inactive,5N3D_MPD_A,*[C@@H](*)CC(*)(C)O,"PHE18,TYR306,LEU152,ILE303"
598664,inactive,5V88_8ZD_A,*CC(=O)Nc1ccccc1*,"PRO1097,ILE1086"
592719,inactive,5U3X_7U4_A,*CCOc1ccccc1*,"ILE328,LYS331,ILE328,LEU294"
63192,active,6PJI_OO4_A,*C[C@H](NC(=O)[C@@H](NC(*)=O)C1CC1)[C@@H](*)C[C@H](*)NC(*)=O,"ALA28,VAL32,ILE47,ILE50"
205874,active,3VF3_0GS_A,*C[NH2+][C@H]1CS(=O)(=O)C[C@@H](C*)[C@@H]1*,"TYR71,ILE118"
269845,active,4YZ5_DAN_A,*N[C@H]1[C@H]([C@@H](*)O)OC(*)=C[C@@H]1*,"TYR695,ILE291"
842014,inactive,1TN0_RET_A,*C(=*)C=CC1=C(*)CCCC1(C)C,"TYR185,TRP86,TRP189,TYR83,ILE119"
502111,inactive,4UGJ_Q1T_A,*CCc1cc(*)cc(*)[nH+]1,ILE218
203534,active,3UBD_SL0_A,*[C@H]1[C@@H](O)[C@H](*)O[C@@H](*)[C@@H]1OC(C)=O,ILE50
20994,active,1M7Y_PPG_A,*Cc1c(CO*)c[nH+]c(C)c1[O-],"ILE232,TYR233,ILE232,THR198"
403271,inactive,3TOG_079_A,*C(*)[C@H](*)C(=O)N[C@H](*)Cc1ccccc1,"LEU23,VAL82,PRO81,ILE84"
599141,inactive,5VCJ_PLM_A,*CCCCCCCC,"PHE70,ILE47,VAL30"
658266,inactive,6GAB_C14_A,*CCCCCC,"LEU95,ILE108"
793484,inactive,7E71_RET_A,*=CC(=*)C,"TRP163,PHE265,TRP262,ILE170"
583926,inactive,5SDB_G3V_A,*c1ccc(C(=O)N[C@@H](*)C(=O)[O-])cc1,"ILE61,PHE35"
1023867,inactive,2NVK_FAD_X,*Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(*)cc21,"ILE198,PHE181"
433411,inactive,4F0X_0OR_B,*CCNC(=O)[C@H](*)C(*)(*)CO[P@](=O)([O-])OP(*)(=O)[O-],"ILE291,VAL419"
1036930,inactive,2UX5_BPH_L,*CCC[C@H](*)CCC[C@H](*)CCCC(C)C,"ILE49,TYR148"
67182,active,6SSQ_754_A,*COc1cc2c(cc1C(C)=CC=*)C(*)(C)CCC2(*)C,"ALA225,PHE221,ILE403,LEU262,PHE295,LEU259,LEU262,ILE266,ILE263,PHE221"
534277,inactive,5EH4_OLB_A,*CC=CCCCC*,"LEU90,VAL84,PHE78,ILE76"
304509,active,5U3R_7V1_A,*C(=O)N(*)C(C)C,"THR252,ILE290"
677612,inactive,6KB8_2VN_A,*Cc1ccc(SC(*)(C)C(=O)[O-])cc1,"ILE354,PHE273,LEU456"
214427,active,4AN2_EUI_A,*C(=O)c1ccc(F)c(*)c1Nc1ccc(*)cc1*,"LEU215,ILE141,LEU118"
484247,inactive,1IM8_SAI_A,*C[C@@H](*)[NH3+],"ILE31,PHE27"
393027,inactive,3S7N_LBV_A,*C=c1[nH]c(=Cc2[nH]c(O)c(C=C)c2*)c(*)c1CC*,"TYR216,PHE198,PHE203,ILE208"
1021118,inactive,2J9K_2NC_A,*CC[C@H](N*)C(=O)N[C@@H](CCCN*)C(*)=O,"ILE50,ALA28,ILE84"
481320,inactive,1HDO_NAP_A,*[C@H]1[C@@H](O)[C@H]([n+]2cccc(C(N)=O)c2)O[C@@H]1CO[P@@](*)(=O)[O-],"PRO151,ILE154"
261761,active,4TWN_B96_A,*c1ccc(C)cc1,"ASP764,ILE673,GLU670,LEU767"
366917,inactive,3LB8_FAD_A,*Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(*)c(C)cc21,"ILE160,LEU45"
127824,active,2WF1_ZY1_A,*C[C@@H](*)N*,"ILE179,TYR132"
586499,inactive,5SQI_QRI_A,*c1ccc(C(=O)N[C@H]2c3cccc(O)c3C[C@H]2*)cc1,"PHE132,ALA38,VAL49,ALA52,ILE131"
759011,inactive,6ZI9_MQ7_M,*CCC=C(*)CCC=C(C)CCC=C(*)C,"ILE254,TRP100,ILE42,TYR29,PHE256,ILE39,TRP100"
44549,active,6E4T_HTV_A,*OC(=O)c1c[nH]c2cc(Cl)c(-c3ccc(*)cc3)cc12,"LYS31,VAL113,LEU18,ILE46"
122993,active,2VEV_IZ2_A,*c1ccc([C@@H]2CC([O-])=NS2(=O)=O)cc1,"TYR46,PHE182,ILE219,ALA217,GLN262"
170272,active,3LOX_MCX_A,*C(=O)N[C@@H](CC1CCC1)[C@@H](O)C(*)=O,"LEU135,ALA157,PHE154,ILE132,PHE154"
845384,inactive,1UNB_PN1_A,*N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],"ILE192,VAL262,THR190"
633256,inactive,1MTB_HPH_A,*[C@H](CO)Cc1ccccc1,"PRO81,ILE50"
42107,active,6DH7_K13_A,*[C@@H](*)CN(C[C@@H](*)*)S(=O)(=O)c1ccc(N)cc1,"VAL32,ALA28,ILE47"
487359,inactive,1JGY_CDL_M,*CCCCC(*)=O,"TRP271,ILE270"
288363,active,5IUG_729_A,*c1cc(C(*)(C)C)on1,"PHE1245,PHE1245,PHE1174,ILE1171,ASP1270"
883527,inactive,7T79_G1S_A,*c1cc(OC(*)*)cc(C(=O)Nc2ccn(*)n2)c1,"VAL455,ILE159,THR65,ILE211,VAL62"
184142,active,3OK9_G52_A,*Oc1ccc(S(=O)(=O)N(*)C[C@@H](O)[C@@H](*)*)cc1,"VAL32,ILE84,ILE150,ALA28"
602685,inactive,5WGB_8Q1_C,*CCCCCC,"ILE66,TYR31,TYR31,PRO71,ARG35"
883788,inactive,7T7M_G4R_A,*COc1cc2nc(*)nc(N*)c2cc1O*,ILE1249
399387,inactive,3SZC_DCQ_A,*CCCCCCCCC1=C(C)C(=O)C(OC)=C(O*)C1=O,"PHE394,ILE368,TYR323,TYR411,LYS413"
87020,active,2ATH_3EA_A,*c1ccc2c(C(*)(*)F)noc2c1CCC,"ILE326,ARG288,LEU353,ILE341,LEU330"
85036,active,1ZP8_AB2_A,*[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1,"VAL82,ILE84"
978028,inactive,8T27_SIA_A,*[C@@H]1O[C@@](*)(C(=O)[O-])C[C@H](*)[C@H]1NC(C)=O,"VAL272,PHE327,ILE195"
460899,inactive,4MBS_MRV_A,*NC(=O)C1CCC(F)(F)CC1,"GLN194,ILE198"
938480,inactive,8BZY_PLC_A,*OC(=O)CCCCCCCCCCC,"ILE180,TRP37,LEU34,TRP211"
511446,inactive,4Y5F_LBV_A,*C1=C(C)C(C=*)=NC1=Cc1[nH]c(C=*)c(C)c1*,"ILE208,PRO209,HIS260,LEU286,ILE208,TYR263,ILE29"
475934,inactive,1FML_RTL_A,*CC=C(C)C=CC=C(*)C=CC1=C(C)CCCC1(*)C,"LEU138,ILE303,PHE310,TYR120,LEU139,TYR112"
626513,inactive,6BDK_DJ1_A,*CNC(=O)[C@@H](*)CSC[C@H](C*)NC(=O)OC(C)(C)C,"ARG212,ILE369"
34335,active,6BFD_DJS_A,*C[C@H](C)Nc1cc(C(*)=O)cc(*)n1,"GLN73,ILE110"
130787,active,2XK8_5R1_A,*c1nc(-c2cc(OC)c(*)c(OC)c2)cnc1N,ILE14
274843,active,5BRY_4UY_B,*N[C@@H](*)[C@H](O)CN(*)CC(C)C,"ILE84,LEU23,VAL82"
995246,inactive,2BER_SLB_A,*C(=O)N[C@H]1[C@H]([C@@H](*)*)O[C@](O)(C(*)=O)C[C@@H]1*,ILE69
928056,inactive,8ABG_CDL_C,*C(=O)CCCCCCC,ILE307
129789,active,2XBJ_XBJ_A,*Nc1nc(-c2cc(*)ccc2*)[nH+]c2cc(O*)c(*)cc12,"ILE286,LEU301,GLU308,LEU354,LEU226,ILE286,ALA247"
835330,inactive,1RDQ_MRD_E,*[C@@H](O)CC(C)(C)O,"ILE303,TYR306,PHE18"
1043004,inactive,2VP0_TTP_A,*[C@H]1C[C@H](*)[C@@H](*)O1,"ILE29,PHE114"
697518,inactive,6NKN_TGL_A,*CCCCCCCCC,"ILE42,PHE346,LEU39"
593228,inactive,5U40_B7G_A,*CCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](*)[C@H]1*,"LEU432,ILE436,GLU435"
527205,inactive,5C5K_BLA_A,*c1[nH]c(*)c(CCC(=O)[O-])c1*,ILE208
431428,inactive,4EOC_BLA_A,*Cc1c(C=C2N=C(*)C(C)=C2CCC(*)=O)[nH]c(*)c1*,"LYS221,ILE117,LEU151,ILE117,VAL107,PHE164"
120431,active,2R5Q_1UN_B,*[C@H](*)C[N@@H+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(*)(C)C,"ILE84,ILE47,ILE50,PRO81,ILE50,VAL82"
411941,inactive,3W0H_W12_A,*COc1ccc(C(*)(*)CCC)cc1,"LEU229,LEU226,ASP295,TYR291,VAL296,ILE267,TRP282,LEU226"
948610,inactive,8E9G_MQ9_B,*CCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,"ILE40,ALA39,PHE60"
88452,active,2B60_RIT_B,*N[C@@H](Cc1ccccc1)C[C@H](O)[C@@H](*)Cc1ccccc1,"ILE50,PRO81,ILE84"
455992,inactive,4KU0_STE_B,*CCCCCCC*,"ILE496,VAL502"
45247,active,6E7J_HWY_A,*OC(=O)N[C@@H](Cc1ccccc1)[C@H](*)CN(*)CC(*)*,"PRO81,ILE84,VAL82"
813088,inactive,7L4U_XP7_A,*CCC(=O)N1CCC(COc2ccc(*)cc2Cl)CC1,"LEU214,LEU213,ILE179,LEU205"
76136,active,1SDT_MK1_B,*[C@H](C[C@@H](*)O)C(=O)N[C@H]1c2ccccc2C[C@H]1*,"ILE50,ASP130,ILE147,ALA128,VAL132,ILE184"
300330,active,5Q13_9MD_A,*NC1CCCCC1,"ILE339,HIS298,ILE273,ARG335"
983096,inactive,1WCI_WWF_A,*Cc1sc([C@H](*)C*)[n+](Cc2cnc(C)nc2N)c1*,"TYR113,LEU164,ILE226"
880283,inactive,7SCL_PLM_A,*CCCCCCC*,"PHE263,ILE198,HIS270,ALA173,LEU271,VAL267,ALA121,PHE193"
601948,inactive,5W78_MYR_A,*CCCCCCCC(=O)[O-],"ILE159,VAL42"
647187,inactive,6DIZ_SPH_A,*CCCCCCCCCCCCC,"PHE131,PHE135,PHE137,ILE111,MET230,PHE155,PHE135,ILE111,ILE113,TYR201,PHE135,VAL192,PHE155,PHE233"
841085,inactive,1T6C_MPD_A,*[C@@H](C)CC(*)(C)O,ILE251
672413,inactive,6JOM_LAQ_A,*CC[C@@H]1CCSS1,ILE80
956224,inactive,8FJX_Y7L_A,*CCCCCc1ccc(C(=O)N[C@@H](CCC(*)=O)C(*)=O)s1,"ILE898,VAL950"
426496,inactive,4D3T_RFQ_A,*C[C@@H](O)c1cccc(*)c1,ILE218
216128,active,4B7Q_ZMR_A,*C(=[NH2+])N[C@H]1C=C(*)O[C@@H](*)[C@@H]1NC(C)=O,"ILE223,ARG225"
926180,inactive,8A6F_O56_A,*CCC(=O)N1CCC(*)(c2ccc(Cl)c(C(*)(F)F)c2)CC1,"PRO167,ILE219,VAL263,ILE219,ILE168,PHE119"
636678,inactive,1NPT_NAD_O,*O[P@@](*)(=O)O[P@@](*)(=O)OC[C@H]1O[C@@H]([n+]2cccc(*)c2)[C@H](O)[C@@H]1*,"ILE11,TYR317,ALA149"
905157,inactive,7WGN_P7F_A,*CN(*)CCCOc1ccc(*)cc1,"VAL305,ILE328,ARG248,VAL245,LEU303,LEU294"
824742,inactive,7M9T_YUD_A,*C[C@H](N*)[C@H](*)CN(C[C@@H](C)CC)S(*)(=O)=O,"ILE84,PRO81,VAL82"
486090,inactive,1IX1_BB2_A,*C(=O)C[C@@H](CCCCC)C(=O)N[C@@H](*)*,"ILE45,LEU93,VAL130,GLU90,TYR88"
196001,active,3S54_017_B,*CN(*)C[C@@H](*)[C@H](Cc1ccccc1)NC(=O)O*,"LEU23,ILE84,ILE82,PRO81"
466000,inactive,4NID_AKG_A,*C(=O)C(=O)CCC(=O)[O-],"LEU128,ILE189"
912989,inactive,7XU1_BLA_C,*CCc1c(C=*)[nH]c(C=C2NC(=O)C(C=C)=C2*)c1C,"LEU226,TRP104,ILE119,VAL126"
187453,active,3P76_P76_A,*C1CCN(C(=O)N[C@H](*)[C@@H](*)O)CC1,"ILE18,ILE189"
224332,active,4DQE_017_B,*N[C@@H](Cc1ccccc1)[C@H](*)CN(*)CC(C)C,"VAL82,LEU23,VAL82,ILE84,PRO81,LEU23"
769624,inactive,7B1S_TP7_A,*[C@H](C)[C@H](*)C(=O)[O-],"ILE404,VAL405,PHE386"
837095,inactive,1RY5_U10_L,*OC1=C(*)C(=O)C(CC=C(C)CCC=*)=C(C)C1=O,"TYR222,ILE229,LEU193,ILE224,LEU189,ILE229"
293992,active,5M24_9CR_A,*C=CC=C(*)C=*,"PHE304,PHE230,LEU271,ILE275"
