,kind,PDBsource,Smiles,HydrophobicResidues
57460,inactive,4F70_0ST_A,*NC(=O)Nc1cc(C(*)(*)*)nn1-c1ccc(*)cc1,"ILE79,ASP173,LEU70,GLU66"
138329,inactive,8A7A_L7X_A,*O[P@@](*)(=O)OCC=*,ASP179
145176,inactive,8GXI_0BO_A,*C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](*)[C@@H](O)C(*)=O,"ASP187,HIS41,GLN189"
123108,inactive,1Q0Z_AKA_A,*O[C@H]1C[C@H]([NH+](*)C)[C@H](O[C@@H]2C[C@H](*)[C@@H](O*)[C@H](*)O2)[C@H](*)O1,ASP135
9990,active,1TCW_IM1_A,*[C@@H](*)C[C@@H](*)C(=O)N[C@H](*)C(C)C,"ASP30,VAL47,ILE32,ILE84,ALA28"
62697,inactive,4PIS_3FU_A,*C[C@H](*)[C@H](NC(=O)[C@@H](c1cc(*)cc(Cl)c1)N(*)C)C(=O)N*,ASP26
123990,inactive,1U7G_BOG_A,*CCCCCCO[C@@H]1O[C@H](*)[C@@H](*)[C@H](*)[C@H]1O,"ASP313,PHE193,LEU259,TRP245,LEU259"
13193,active,2F6Z_UN5_A,*Cc1cccc(*)c1,"ASP48,MET258"
46492,inactive,3FO7_IMN_A,*Cc1c(*)n(C(=O)c2ccc(Cl)cc2)c2ccc(*)cc12,ASP49
90783,inactive,1N4P_GER_M,*C(*)=CCCC(*)=CC,"ASP318,VAL509,ILE510,LEU320"
135440,inactive,7X0E_7Z8_A,*CCC,"LEU1191,ASP1190,ILE1158"
66671,inactive,4X3J_3WR_A,*c1cc(C(*)(*)F)ccc1F,"ASP982,LEU876,VAL875"
108920,inactive,6XVJ_O35_A,*CC(=O)Nc1cc(*)cc(*)c1,"ASP1046,LEU889,ILE892,LYS868"
24653,active,3MS9_STI_A,*Cc1ccc(*)cc1,"GLU286,ILE293,ASP381"
58684,inactive,4HRC_OV2_H,*C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)N(*)C)C(*)=O)C(C)C,ASP124
122048,inactive,7M19_YNJ_C,*CC[C@@]1(C2CCCC2)Cc2cc(*)c(*)c(Cl)c2C1=O,ASP102
52622,inactive,3SJX_QRG_A,*C(=O)C[C@H](NC(C)=O)C(=O)N[C@@H](CCSC)C(=O)[O-],"ASP387,TYR700"
52293,inactive,3SAE_FPS_A,*C=C(C)CCC=C(C)C,"ASP566,PHE535,LEU672,GLN669"
108607,inactive,6XU5_PLM_A,*CCCCCC*,"ASP76,PHE16,ALA75"
103178,inactive,6RF1_RET_A,*C1(C)CCCC(C)=C1C=CC(C)=CC=CC(C)=CC,"VAL117,TRP113,TYR218,ASP116,LYS255,TYR222,PRO219,PHE178,TRP215,TRP113,TYR110,TRP215,PHE178"
96870,inactive,6HW4_GRW_H,*C(C)C[C@H](*)C(=O)N[C@H](*)[C@@H](C)O,"ASP124,ALA27"
145101,inactive,8GVM_PSC_B,*[C@H](*)COC(=O)CC,ASP57
37084,active,4OBO_2QV_A,*c1cccc(-c2ccc3ncnc(*)c3c2)c1,"VAL170,LEU160,ALA52,VAL31,VAL39,TYR36,LYS54,ASP171,VAL39"
28968,active,3VNT_0JA_A,*NC(=O)c1cccc(C2(C#N)CC2)c1*,"ASP1046,GLU885,LEU1019"
76006,inactive,5FJR_NPQ_A,*NC(C)=O,ASP291
47677,inactive,3I95_BLA_A,*C1=C(*)C(=O)NC1=*,ASP105
38871,active,4YI3_4D0_A,*CCC(=O)NC(=O)N[C@@H]1O[C@H](CO)[C@@H](*)[C@H](*)[C@H]1O,ASP283
40245,active,5DU8_5FK_A,*CC,ASP83
39236,active,4ZTL_4S1_A,*Nc1ncc(-c2nc3ccccc3s2)c(*)n1,"ALA211,LEU318,VAL246,TYR262,ASP329,TYR262"
20814,active,3FPD_Q4A_A,*NC1CC[NH+](Cc2ccccc2)CC1,ASP1140
111051,inactive,6ZVU_OEH_A,*COCCCCCC,"ASN272,LEU246,ASP106,THR172"
53912,inactive,3WEI_PS7_A,*CC(C)=C[C@@H]1[C@@H](C*)[C@]1(C)CCC=C(C)CCC=C(C)C,"TYR276,VAL175,ASP80,LEU183,ALA176,VAL179,LEU211,PHE54,MET207"
57494,inactive,4F70_0ST_A,*c1ccc(-n2nc(C(*)(*)C)cc2*)cc1,"ILE79,ASP173,LEU70,GLU66,LEU73"
85434,inactive,5U1H_7QA_A,*CC[C@H](NC(=O)[O-])C(=O)N[C@H](*)*,"PHE16,ASP17,TYR58"
41151,active,5HCT_61P_A,*C[C@H]([NH3+])C(=O)NN=Cc1cccc(*)c1,"TYR79,ILE300,ASP81"
91966,inactive,6CMM_F7D_B,*c1ncc2c(n1)N(*)[C@H](C)C(=O)N2*,ASP137
118511,inactive,7JQ3_VHP_A,*C[C@@H](CO)NC(=O)[C@@H](*)CC(C)C,"HIS41,ASP187,HIS164,MET165"
106867,inactive,6VR3_NTL_A,*C[NH2+][C@@H]1C[C@H](*)[C@@H](O*)[C@H](O)[C@H]1O[C@H]1OC[C@@](*)(C)[C@@H](*)[C@H]1*,ASP176
1705,active,1FKG_SB3_A,*C(=O)C(C)(C)CC,ASP37
38272,active,4U7V_3EN_B,*C[C@H](*)[C@@H](*)C[C@H](*)NC(=O)[C@@H]([NH3+])C(C)C,"ALA28,ILE50,VAL32,ASP30"
55239,inactive,4B75_4VA_A,*Oc1c(Cl)ccc([C@@H](*)N[C@H](*)C)c1*,"ASP527,LEU517,ASP81,VAL524,VAL524"
2865,active,1JN2_SFP_P,*C(=C)C(*)=C1C=CC(C(=*)c2ccc(S(O)(O)O)cc2)=N1,"LEU99,ASP16"
2000,active,1GVW_0EM_A,*C[C@@H](*)NC(*)=O,ASP81
112278,inactive,7BE5_TKB_A,*CC[C@H](N*)C(=O)N[C@@H]1CCCN(S(*)(=O)=O)C1,"ASP168,LEU75,LEU74"
72202,inactive,5C4B_DA8_A,*C[C@H]1O[C@@H](O*)[C@H](O[C@@H]2O[C@@H](C)[C@@H](*)[C@@H](*)[C@@H]2O)C[C@H]1O,"ASP326,TRP300"
43471,active,5VO6_9J4_A,*N[C@@H]1CC[C@](C)([NH3+])C1(C)C,"VAL836,ASP967"
95217,inactive,6HK5_Z3P_D,*CP(*)(=O)CCC(*)=O,ASP21
79862,inactive,5LPO_PG4_A,*COCCOCC,ASP254
98992,inactive,6M38_DMU_A,*CCCO[C@@H]1O[C@H](C*)[C@@H](O*)[C@H](O)[C@H]1*,ASP238
102796,inactive,6QMM_PXN_B,*CC(C*)(COC[C@H](*)O)COC[C@@H](C)O,"ASP239,PRO185"
139326,inactive,8ABK_PTY_C,*C(=O)CCCCCCCCCCCCCC,"ALA37,VAL233,ASP229,LEU230,PHE227"
92324,inactive,6DLE_NAG_A,*NC(C)=O,ASP40
31606,active,4BCF_T6Q_A,*c1cnc(Nc2cccc(N3CCCN(*)CC3)c2)nc1*,"ALA46,LEU156,ASP109"
140679,inactive,8BOF_R3L_A,*Nc1cc(C(=O)Nc2cccc(C)c2)ccc1*,"TYR735,ILE666,ASP757,GLU663,ILE690,THR692"
108178,inactive,6XHL_V2M_A,*[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,ASP187
76835,inactive,5GR8_NAG_A,*C(C)=O,"ASP584,THR606"
56399,inactive,4D6B_PLM_A,*CCCCC*,"VAL25,ASP76,LEU23,PHE57"
109915,inactive,6YT4_RET_A,*C(C=CC1=C(*)CCCC1(C)C)=CC=CC(C)=CC,"TYR222,LEU120,LYS255,TYR218,ASP116,TRP215,TYR218,TRP113,VAL117,TYR110"
23723,active,3KDC_JZP_A,*C(=O)N1CSC(*)(C)[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1*,"ILE84,ALA28,ILE50,VAL32,ILE47,LEU23,ILE84,VAL82,ASP29,ILE47,ASP30"
99177,inactive,6MAW_JC7_A,*C[C@H]1O[C@@H](Oc2cccc(*)c2-c2cccc(*)c2)[C@H](*)[C@@H](*)[C@H]1*,"TYR46,ASP45"
122351,inactive,7M9O_YWP_A,*C[C@H](N*)[C@H](*)CN(*)S(=O)(=O)c1ccc([C@@H](C)O)cc1,"ILE47,ASP30,LEU76,ALA28"
10178,active,1UWH_BAX_A,*c1ccc(*)c(C(*)(F)F)c1,"ASP593,GLU500,LEU504"
62380,inactive,4P53_NAI_A,*O[P@@](=O)([O-])OC[C@H]1O[C@@H](N2C=CCC(*)=C2)[C@H](*)[C@@H]1*,"ALA166,ASP165"
149481,inactive,2JLA_TPP_A,*c1c(CCO[P@@](*)(=O)[O-])sc[n+]1Cc1cnc(C)nc1N,"PHE475,ASP419,TYR447"
45892,inactive,3BW2_MPD_A,*[C@@H](C)CC(*)(*)C,"VAL137,ASP134"
44246,inactive,1BW9_NAD_A,*c1ccc[n+](*)c1,ASP118
65855,inactive,4UCU_IWH_A,*c1ccc(=O)n(Cc2ccc(C)cc2C)c1,"TYR35,TYR22,ASP32,TYR35"
126578,inactive,7NSV_UQN_A,*c1cc(-n2ccnc2-c2ccccc2Br)ccc1C,"LYS122,ILE46,ILE168,ILE46,ASP215,ILE219,LEU218,ILE219"
28960,active,3VNT_0JA_A,*NC(=O)c1cccc(*)c1*,"ASP1046,GLU885"
13004,active,2E93_B29_A,*c1cccc2c1oc1ccccc12,"GLN147,LEU143,LEU140,TYR112,LEU72,ASP80"
86548,inactive,5W7F_DAO_A,*CCCCCCC*,"ALA263,ILE370,ASP261,PHE528,PHE528,ALA262"
153414,inactive,2ZJM_F1M_A,*Cc1cc(Cl)cc(O*)c1OC(*)C,"ASP32,ILE118,PHE108"
143750,inactive,8E9G_MQ9_B,*C(=*)CCC=C(C)CCC=C(*)CCC=*,"LEU70,MET250,TRP29,LEU33,VAL32,ASP66,ILE36,LEU251"
87859,inactive,5Z0B_EIC_A,*C(=O)CCCCCCCC=CCC=CCCCCC,"VAL455,LYS195,TYR452,ASP451,TRP214,LEU198,LYS199,LYS199,PHE211,PHE211,ALA215,LYS195"
57613,inactive,4F7J_0SU_A,*CNC(=O)Nc1cc(C(*)(*)*)nn1-c1ccc(*)cc1,"ASP173,LEU70,GLU66"
51193,inactive,3Q30_D61_A,*CCCNC(=O)[C@H](OCCC*)[C@@H](*)C(=O)[O-],ASP80
21769,active,3GP0_NIL_A,*C(=O)Nc1cc(*)cc(-n2cnc(C)c2)c1,"LEU75,GLU71,ARG67,ASP168"
45104,inactive,1F52_MPD_A,*[C@@H](C)CC(*)(C)O,"ASP82,PHE16,PHE80"
146593,inactive,1W2T_CIT_A,*C(=O)C(*)(O)CC(=O)[O-],ASP120
77308,inactive,5HVN_NAD_A,*C[C@H]1O[C@@H]([n+]2cccc(C(N)=O)c2)[C@H](O)[C@@H]1*,"ASP136,LEU132"
149582,inactive,2O9B_LBV_A,*C=C1N=C(C=C2NC(=O)C(*)=C2C)C(*)=C1CCC(*)=O,"ILE208,TYR263,TYR216,ASP207,PHE203,TYR176,ILE208"
64425,inactive,4QFS_32H_A,*c1sc2[nH]c(=O)c(*)c(*)c2c1-c1ccc(B)cc1,"ILE46,ASP108,VAL113,LYS31"
14501,active,2OH4_GIG_A,*NC(=O)Nc1cc(C(*)(*)*)ccc1*,"ILE886,ILE890,ASP1044,VAL897"
70052,inactive,5BXC_DA8_A,*CO[C@@H]1O[C@H](*)[C@H](O)C[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1*,"TRP300,ASP326,PRO234"
12506,active,2C1P_FNZ_B,*Cc1ccc(F)cc1,"ASP95,VAL89"
54244,inactive,3ZOK_NAD_A,*c1ccc[n+]([C@@H]2O[C@H](CO[P@](*)(*)=O)[C@@H](O)[C@H]2O)c1,ASP150
14458,active,2OG8_1N8_A,*c1cc(C(=O)Nc2cc(C(*)(F)F)ccc2*)ccc1C,"LYS273,PHE383,THR316,ASP382"
16768,active,2V0Z_C41_C,*Oc1cc(C[C@@H](C[C@H](*)[C@@H](*)C[C@H](*)C(*)C)C(C)C)ccc1*,"TYR75,PRO111,ASP32,VAL30"
80134,inactive,5MH4_NAP_A,*c1ccc[n+]([C@@H]2O[C@H](CO[P@](*)(=O)O[P@](*)(*)=O)[C@@H](*)[C@H]2*)c1,ASP154
107008,inactive,6VR3_NTL_A,*[NH2+][C@@H]1C[C@H](*)[C@@H](*)[C@H](O)[C@H]1O[C@H]1OC[C@](*)(O)[C@@H](*)[C@H]1O,ASP176
146669,inactive,1WBK_568_B,*O[C@@H](C(=O)N[C@H]1c2ccccc2C[C@H]1O)[C@@H](*)O,"ILE47,ALA28,ASP30,VAL32"
75281,inactive,5EPY_5R2_A,*c1nc2ccc(OC)cc2nc1*,"VAL1078,ASP1081,HIS1057"
78844,inactive,5JEB_6JS_A,*c1ccc(*)c(Nc2ncnc3[nH]nc(*)c23)c1,"ASP831,LEU820"
63201,inactive,1HX9_FHP_A,*CC(C)=C[C@H](*)[P@@](=O)([O-])O,ASP301
36519,active,4N6Y_2HV_A,*c1ccccc1N1CCCCC1,"ASP186,LYS67,PHE49"
108230,inactive,6XHM_V2M_A,*NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(*)cccc2[nH]1,"ALA191,PRO168,ASP187"
7480,active,6LI0_EN6_A,*Cc1cc2cccc(-n3nc(*)c(*)c3*)c2s1,"ASP188,PRO28"
137790,inactive,8A70_GPP_A,*C=C(*)CCC=C(*)*,"LEU175,LYS276,ASP179,THR243"
83141,inactive,5RL1_VEJ_A,*[C@H](C(=O)NCCCOC)N(*)c1ccc(C(*)(C)C)cc1,"ASP187,GLN189"
5170,active,5ZXB_9KO_A,*c1ccc(NC(=O)c2cccc(C(*)(*)F)c2)cc1*,"ASP270,PHE248,THR205"
20134,active,3E6Y_CW1_A,*[C@@H]1C2=C(C(C)C)CC[C@]2(*)C=C2[C@@H](CC[C@@]2(*)*)[C@@H](C)[C@H]1O,"ILE226,ASP222,PHE126,VAL5"
131501,inactive,7TQ6_IT3_A,*C[C@@H]1C[C@H]1COC(=O)N[C@@H](CC(*)C)C(*)=O,"ASP187,PRO168"
39610,active,5AX9_4KT_A,*c1ccc(C#N)cc1*,"VAL39,ASP171,VAL39,VAL170"
59184,inactive,4JDD_FSC_A,*OC[C@@H](*)C1=C2[C@@H](O*)[C@H](O)[C@H](*)[C@@H]3CC[C@H](*)C3=C[C@@]2(*)[C@@H](*)C1,"ASP215,VAL595,ILE219,LYS122"
140170,inactive,8B1K_D10_A,*CCCCCC*,"LEU107,ASP106"
141122,inactive,8C1A_T6O_A,*N[C@H](C(=O)N[C@H]1C(=O)N(*)[C@@H]1C)c1csc(N)n1,"LEU160,ASP157"
92146,inactive,6DAZ_G3M_A,*CCC[C@@H](*)*,ASP222
24613,active,3MO2_E67_A,*Oc1cc2[nH+]c(*)nc(NC3CC[NH+](*)CC3)c2cc1*,"ASP1140,LEU1143"
120203,inactive,7LG8_8RC_A,*c1ccc(N2CCC(*)CC2)cc1,"LEU718,ASP1003"
51363,inactive,3Q80_CDM_A,*CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@@H](O)[C@@](C)(O)C*,"THR165,ASP192"
49358,inactive,3NB9_BLA_A,*C(=O)CCC1=C(*)C(C=C2NC(=O)C(C)=C2*)=NC1=*,"PHE164,ASP105,VAL90,ILE117,LYS221"
89566,inactive,6B3F_CKV_B,*CCc1c(F)cccc1NC(=O)C*,"ASP30,ILE47,ALA28,VAL32"
120337,inactive,7LKT_Y7M_A,*[C@@H](CC(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,"MET49,ASP187"
13310,active,2FVD_LIA_A,*c1ncc(C(=O)c2c(*)ccc(*)c2*)c(*)n1,"ASP145,LEU134,ALA31,VAL18"
50337,inactive,3PC2_PLP_A,*c1c(COP(=O)([O-])[O-])c[nH+]c(C)c1*,"ASP350,PRO349,ILE280"
107767,inactive,6WW1_476_A,*CCc1ccc[n+](C[C@H](*)[P@](=O)([O-])O)c1,"GLN167,THR163,ASP98,PHE94,LYS207"
135180,inactive,7WNI_JGU_A,*c1ccc(Oc2ccc(C(*)(*)C)cc2*)c(F)c1,"TRP370,ASP377,LEU381"
150718,inactive,2Q0L_NAP_A,*OC[C@H]1O[C@@H]([n+]2cccc(*)c2)[C@H](*)[C@@H]1*,ASP153
60249,inactive,4L2Z_S7M_B,*[C@@H](*)CC[S@+](CC)C[C@H]1O[C@@H](*)[C@H](O)[C@@H]1*,"LEU145,ASP160,ILE349"
72760,inactive,5C4F_DA8_A,*CCCCO[C@@H]1O[C@H](*)[C@H](O)C[C@H]1O[C@@H]1O[C@@H](C)[C@@H](*)[C@@H](*)[C@@H]1*,"ASP326,PHE236,TRP300"
112424,inactive,7BMF_CTP_A,*[C@@H]1[C@H](*)[C@@H](COP(=O)([O-])[O-])O[C@H]1n1ccc(N)nc1=O,ASP171
107367,inactive,6W7I_476_A,*CC*,"THR163,ASP98,PHE94"
6959,active,6H6Q_FUK_A,*CN1C[C@@H](C)[NH2+]C[C@@H]1CN1[C@H](*)COC[C@H]1C,"ASP309,TRP310,GLN319"
4992,active,1Q6S_214_A,*c1ccc(C[C@@](*)(*)*)cc1,ASP548
123219,inactive,1Q0Z_AKA_A,*O[C@H]1[C@H](*)O[C@H](O[C@@H]2[C@H](C)O[C@@H](*)C[C@@H]2*)C[C@@H]1O,"ILE138,ASP135"
58702,inactive,4HRC_OV2_H,*NC(=O)[C@H](*)NC(=O)[C@@H](*)C(C)C,ASP124
114563,inactive,7E25_PLM_A,*CCCCCCCCCCC*,"LEU24,PRO39,THR30,ASP77"
59027,inactive,4IIB_MRD_A,*CC(C)(C)O,"ASP99,GLU455"
136954,inactive,7ZBD_ILQ_A,*CCCCC,"ASN272,THR172,ASP106,LEU246"
134052,inactive,7VYS_UQ_s,*=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(=*)C,"PHE224,ALA221,ASP51,LEU14"
82031,inactive,5OBK_9QN_A,*S(=O)(=O)c1cc(Cl)cc(Cl)c1,"PHE67,ASP68"
150679,inactive,2Q0L_NAP_A,*O[P@](*)(=O)O[P@](*)(=O)OC[C@H]1O[C@@H]([n+]2cccc(*)c2)[C@H](*)[C@@H]1*,ASP153
28391,active,3TYV_HI3_A,*c1ccc(*)c(*)c1,ASP319
131257,inactive,7TQ5_IRW_A,*C[C@@H](CO)NC(=O)[C@H](CC(*)C)NC(=O)OC[C@@H]1C[C@H]1*,"ASP187,PRO168"
23768,active,3KFA_B91_A,*c1cc(-n2cnc(C)c2)cc(C(*)(*)F)c1,"ASP381,GLU286,GLU282,GLU286,PHE359"
76466,inactive,5GME_DP6_A,*C(=O)C[C@](*)(*)C,"ASP281,TRP19"
66682,inactive,4X3J_3WR_A,*c1cc(C(F)(F)F)ccc1F,"ASP982,LEU876,VAL875"
135615,inactive,7X73_J26_A,*C[C@H](NC(=O)c1[nH]c2c(c1*)C(=O)CC(*)(*)C2)C(=O)N*,"ASP1090,TYR1154"
11014,active,1W82_L10_A,*Nc1cc(C(*)(C)C)nn1*,"ASP168,LEU75"
50796,inactive,3PH7_GRG_A,*P(=O)([O-])O[P@@](=O)([O-])OCC=C(C)CCC=C(C)CCC=*,"LEU123,THR191,TYR247,PHE122,ASP126,PHE122"
55541,inactive,4B75_4VA_A,*c1c([C@@H](CC)N[C@H](*)C)ccc(Cl)c1Oc1ccccc1,"LEU630,ASP81,VAL524,VAL524,LEU630,GLN526,ASP527,LEU517,MET485"
125463,inactive,7MM7_ZJV_A,*C(=O)O[C@H](*)C,ASP1168
63900,inactive,1JF7_TBH_B,*CCC[NH2+][C@H](*)[C@H](*)[NH2+][C@@H](O)[C@H](Cc1ccccc1)N[C@@H](*)O*,"ARG47,ASP48"
56808,inactive,4EH9_0OQ_A,*C(=O)c1ccc(C(*)(*)*)cc1,"ASP168,LEU74"
118298,inactive,7JQ2_VHM_A,*C[C@H](*)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](*)N*,"HIS41,ASP187,MET49"
51020,inactive,3Q1O_DMA_A,*C(=*)C,ASP92
126637,inactive,7NTP_PLM_A,*CCCCC*,"THR30,ALA76,ASP77"
53504,inactive,3V0Q_BHE_A,*O[C@@H]1O[C@H](*)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](*)[C@@H]1O,ASP326
152606,inactive,2Y53_NAP_A,*O[P@@](*)(=O)OC[C@H]1O[C@@H]([n+]2cccc(C(*)=O)c2)[C@H](*)[C@@H]1O,"ALA258,ASP259"
84934,inactive,5TNR_7EZ_C,*C=CCC[C@H](*)CC=CCC=CCC=CCC=*,"ALA154,ASP129,TRP298,PHE63,PHE164,PHE178,VAL175"
93065,inactive,6E6J_HWV_A,*c1cc(*)c(Oc2ccc(C(*)(C)O)cc2*)c(C)c1,"TRP370,VAL435,PRO371,TRP370,ASP377,LEU381"
95122,inactive,6HEY_FZW_A,*Nc1cccc(C(*)(*)*)c1,"ASP757,GLU663,TYR735,ASP757"
52150,inactive,3SAC_AF8_B,*[C@H](NC(=O)c1cccc(O)c1)[C@H](O)CN(*)S(*)(=O)=O,"ILE50,ASP29"
133829,inactive,7VYI_UQ_s,*OC1=C(*)C(=O)C(CC=C(*)C)=C(C)C1=O,"PHE224,LEU55,ASP51,PHE224,PHE220"
69089,inactive,5B00_GPP_A,*C(=*)CCC=C(*)C,"ASP70,LEU120"
138287,inactive,8A78_GPP_A,*CC=C(C)C*,"TYR280,LYS276,ASP179"
140950,inactive,8BU7_RS5_A,*c1nc2c(c(C(C)C)nn2-c2c(*)cccc2C)c(=O)[nH]1,"ALA754,PHE813,VAL741,LYS756,ILE733,ASP877,ALA876,PHE813,VAL787"
65202,inactive,4RW5_OCA_A,*C(=O)CCCCCCC,"ASP92,TRP225"
13406,active,2GCE_RFC_A,*NCCSC(=O)[C@H](C)c1ccc(CC(C)C)cc1,"ILE16,ASP127,HIS126"
